date,bases,open_access_bases,bytes,open_access_bytes
"10/08/2017",13732380956052151,5477971589755567,6445567845541699,3290964203324347
"10/09/2017",13733983471972667,5478809850613703,6446593407124618,3291414918074272
"10/10/2017",13739134355370168,5482682969974284,6449917144892924,3293781451280246
"10/11/2017",13761223897186961,5503495522755317,6461585044155684,3304481910558354
"10/12/2017",13769738853814317,5509205485560165,6466558203633652,3307961676959751
"10/13/2017",13780073630283012,5517954789300520,6470502970648816,3310728422501383
"10/14/2017",13781128714875950,5518479578846988,6471195461660546,3311035413790946
"10/15/2017",13783673486195991,5519423267621549,6473022372441644,3311682283204780
"10/16/2017",13796359161054269,5528637498093085,6479723162783098,3316010140890170
"10/17/2017",13812128285288057,5543872499921553,6488628546775495,3324522816358180
"10/18/2017",13819650692692646,5550280922566904,6492476371315984,3327557682271985
"10/19/2017",13822698983863510,5553062268124288,6494013251078121,3328898337070153
"10/20/2017",13830582990638111,5559595844525359,6498669543736595,3332553455350391
"10/21/2017",13837815588193339,5564995563742187,6503619755261897,3336153589872790
"10/22/2017",13843968223700188,5570353981657106,6506961970741940,3338916480081469
"10/23/2017",13852401911301128,5577970125869216,6511388734078718,3342735375793791
"10/24/2017",13859422682752679,5584674911798972,6514945019650197,3346071246709994
"10/25/2017",13875465005145953,5596330689077918,6523542982258762,3352126662219573
"10/26/2017",13897321301989874,5617204941461139,6530307885296954,3358602341599571
"10/27/2017",13903555308507099,5620751580660597,6533691505623286,3360199090132109
"10/28/2017",13905783669307637,5622429420291295,6535032797309624,3361136146218245
"10/29/2017",13912930053401983,5628757636570632,6538764271942434,3364258139377507
"10/30/2017",13925901591208306,5640630886940311,6545229608455893,3369922882688466
"10/31/2017",13934252739493926,5648087530044224,6549058473926618,3373098131333916
"11/01/2017",13947726953624074,5659934133894547,6555620790037853,3378846988458188
"11/02/2017",13953702505171638,5664837524722575,6558585462011280,3381019193194423
"11/03/2017",13956400668952140,5667535688503077,6560022557063153,3382456288246296
"11/04/2017",13961294552545555,5671078185066772,6562297709215651,3383742704767581
"11/05/2017",13969890693470095,5679674325991312,6566962467581125,3388407463133055
"11/06/2017",13971512404120271,5681296036641488,6567713641217651,3389158636769581
"11/07/2017",13976530021981331,5686313654502548,6570352263922649,3391797259474579
"11/08/2017",13980554903308833,5690338535830050,6572245286858184,3393690282410114
"11/09/2017",13982984490827849,5692768123349066,6573406667393694,3394851662945624
"11/10/2017",13990425281534059,5700208914055276,6577198533918064,3398643529469994
"11/11/2017",13992163894187795,5701715860583612,6578044895421636,3399321254741308
"11/12/2017",13993915535938410,5703467502334227,6578918353222523,3400194712542195
"11/13/2017",14162351661559056,5705455268523761,6625309392999382,3401491720220801
"11/14/2017",14168306216007970,5711174822053155,6628505718159497,3404516678297646
"11/15/2017",14193905338120573,5736021252468358,6642284043830614,3417852435201278
"11/16/2017",14210769631505322,5741765510402123,6650325282451939,3420464685637846
"11/17/2017",14217744104148069,5748016486093527,6654034892643772,3423732902672558
"11/18/2017",14219061477928391,5748713120701230,6654892382075543,3424151968529739
"11/19/2017",14219532489468611,5748810608665259,6655182365491954,3424190780250661
"11/20/2017",14225737186904980,5751071317663685,6657996850800305,3425303776153579
"11/21/2017",14231825612876152,5756540709761035,6661086648269386,3427955991685699
"11/22/2017",14247171535578273,5771354002679533,6669026445540187,3435494199959091
"11/23/2017",14250256938039123,5774439405140383,6670539172349686,3437006926768590
"11/24/2017",14252390079945287,5776036050137627,6671822681381553,3437889397722837
"11/25/2017",14253208506454633,5776323456388323,6672385797526072,3438050689363258
"11/26/2017",14256152840995535,5778998977794985,6673906563471882,3439366743884245
"11/27/2017",14259524138379967,5781838172375947,6675733465712157,3440795077663625
"11/28/2017",14275520160083542,5794408711269599,6683897705608643,3447178823581982
"11/29/2017",14287028118036035,5799152833595189,6688190730212241,3449738989938027
"11/30/2017",14299126475946792,5810405934424187,6694271074124793,3455401562581343
"12/01/2017",14307677557379987,5818143986969312,6699284901230502,3459808851228040
"12/02/2017",14310808149869336,5821274579458661,6701123075034536,3461647025032074
"12/03/2017",14311931455968603,5821855170095408,6701820500523535,3461927147175585
"12/04/2017",14313642707960867,5823299520800782,6702895223438144,3462798569806330
"12/05/2017",14321466207792285,5827681393932887,6707632528401165,3465636390104323
"12/06/2017",14349483933579234,5843509377609481,6720757234717281,3473518652184852
"12/07/2017",14351248288509827,5845000689489164,6721837788588108,3474394845072293
"12/08/2017",14355671588875120,5849423989854457,6723964263233288,3476521319717473
"12/09/2017",14357055043363215,5850807444342552,6724583705359438,3477140761843623
"12/10/2017",14358193007901792,5851675020194519,6725162042913980,3477523784961443
"12/11/2017",14360133865980883,5853348124852290,6726217429273403,3478383127540932
"12/12/2017",14367705092221364,5860225776776511,6731084096255822,3482858141521927
"12/13/2017",14419544979684739,5864423642894759,6745650747417496,3485116619353377
"12/14/2017",14423666454267560,5868011400136640,6748154165922411,3487224111986870
"12/15/2017",14443839809146767,5887920299017047,6758823741511941,3497700160284826
"12/16/2017",14447518084161488,5891335135253018,6760871214968873,3499549735635618
"12/17/2017",14452644392256890,5896195369178940,6763720540911671,3502202050770093
"12/18/2017",14455324477422937,5898875454344987,6765199160321450,3503680670179872
"12/19/2017",14464980346058545,5908268042014395,6770737109235488,3509024465384147
"12/20/2017",14473199173894875,5911110264771305,6774522544640965,3511044472813042
"12/21/2017",14479252034288149,5916787009050489,6777864481278920,3514160270545053
"12/22/2017",14492024513738092,5929559488500432,6783350515323996,3519646304590129
"12/23/2017",14493379847292856,5930647163118336,6784049725931311,3520141907648398
"12/24/2017",14493857545063749,5930860625126459,6784344838352769,3520242835444304
"12/25/2017",14494377595925226,5931380675987936,6784931526155162,3520829523246697
"12/26/2017",14502378256609744,5939381336672454,6789517544462935,3525415541554470
"12/27/2017",14503811507105322,5940282874703602,6790301698232810,3525805056340198
"12/28/2017",14507729438492484,5943926635673894,6792489135583495,3527786593569230
"12/29/2017",14509800873754640,5945998070936050,6793553884168566,3528851342154301
"12/30/2017",14512820045528480,5947962132998640,6795778368298474,3530292214998060
"12/31/2017",14523621181903435,5958493211074105,6801349864135574,3535661472217652
"01/01/2018",14538623072892500,5973226275408570,6809596604363735,3543708452632968
"01/02/2018",14555280221170482,5989883423686552,6818134801239348,3552246649508581
"01/03/2018",14560407315022769,5992823392820036,6820987965650324,3553611538318103
"01/04/2018",14564890998066150,5997039041617217,6823507775984557,3555934037115841
"01/05/2018",14569399280196401,6000514842927896,6825715675331259,3557696212817729
"01/06/2018",14572832674076611,6003406663230176,6827439959085255,3559011094195334
"01/07/2018",14574734328850608,6005308318004173,6828326088285588,3559897223395667
"01/08/2018",14581326615415425,6011104464321010,6831955933268772,3562939941649806
"01/09/2018",14588138327090602,6017916175996187,6835068169251492,3566052177632526
"01/10/2018",14600211886896050,6029989735801635,6840270061201766,3571254069582800
"01/11/2018",14606496099341288,6035731525707683,6843597115313622,3574174392290483
"01/12/2018",14612381916504204,6041604241119390,6847247450133069,3577820100739690
"01/13/2018",14616180565909454,6045402890524640,6851216826332720,3581789476939341
"01/14/2018",14618278634978594,6046966717000420,6852315425755261,3582496706863120
"01/15/2018",14621494108113882,6049643056842618,6854094865077945,3583878073423513
"01/16/2018",14625627424309230,6053514178251406,6856383790733572,3585973941717356
"01/17/2018",14629514115202864,6057400869145040,6858226840198217,3587816991182001
"01/18/2018",14637722743225657,6065609497167833,6862144854768013,3591735005751797
"01/19/2018",14643551121081618,6071437438434264,6864144531978280,3593734483906505
"01/20/2018",14644066695117274,6071953012469920,6864387896549595,3593977848477820
"01/21/2018",14644913412233139,6072799729585785,6864873933055606,3594463884983831
"01/22/2018",14646076243730843,6073962561083489,6865583636588757,3595173588516982
"01/23/2018",14656816047747314,6084702365099960,6870721554275802,3600311506204027
"01/24/2018",14660689532719455,6088486120899664,6872690741900784,3602239017485442
"01/25/2018",14669811054725303,6097174055595921,6876989079815158,3606370042745949
"01/26/2018",14688629891931888,6115992892802506,6885602861704834,3614983824635625
"01/27/2018",14688845847080960,6116208847951578,6885708113607118,3615089076537909
"01/28/2018",14689981370297153,6116564312552981,6886462330177532,3615264599788520
"01/29/2018",14697126827481506,6121034930576004,6890442090790207,3617259354977617
"01/30/2018",14707316792140883,6129409416679471,6894681431156461,3620968050719701
"01/31/2018",14761415256442012,6182449929917970,6917986198460504,3643488836067601
"02/01/2018",14774975958684553,6195480059907251,6925050428901859,3650158158132321
"02/02/2018",14811625109656636,6197106623519022,6943245934437366,3651648822164645
"02/03/2018",14816190422396812,6200875632923118,6944836532655100,3652651836536698
"02/04/2018",14818945752863511,6203630963389817,6946091170638534,3653906474520132
"02/05/2018",14826844970200936,6209596824692702,6950589804227301,3656972197248329
"02/06/2018",14830665322836463,6213019931648693,6952565961643897,3658755278016419
"02/07/2018",14838472932588037,6215959873728481,6956241094143469,3660246779610612
"02/08/2018",14846786731460543,6223449200335711,6961495149980907,3665011671716759
"02/09/2018",14854887084408827,6228556519069497,6965951769016035,3667921865243969
"02/10/2018",14855305096859560,6228974531520230,6966161324583259,3668131420811193
"02/11/2018",14860517530918164,6233663627783574,6968918160129211,3670503167723828
"02/12/2018",14870888093914353,6242966236400803,6973951512283689,3674756194348589
"02/13/2018",14881050787520205,6252603400212635,6979437676681063,3679857572488710
"02/14/2018",14889469196892680,6260496891932900,6983448204840836,3683478775798837
"02/15/2018",14894895368260468,6265923063300688,6986004732861548,3686035303819549
"02/16/2018",14899318530098405,6269820214550025,6988212427753157,3687854127815476
"02/17/2018",14900920407281376,6270368862559426,6989192972052975,3688066294721530
"02/18/2018",14901079370471865,6270527825749915,6989264358814802,3688137681483357
"02/19/2018",14904388768324726,6273267382745526,6991012621354815,3689456904548300
"02/20/2018",14909112933857572,6277414202752502,6993524906351696,3691559751808971
"02/21/2018",14916602514982558,6283112070613488,6997706835752309,3694976887876231
"02/22/2018",14923742187018781,6289212723570549,7001423481349752,3698000004162707
"02/23/2018",14929888073072959,6294580881917907,7004439938589209,3700454709731962
"02/24/2018",14929951094247642,6294643903092590,7004475590032370,3700490361175123
"02/25/2018",14935635802233400,6300072440022288,7007367207405627,3703338917971298
"02/26/2018",14944210561881544,6307575545410547,7012084215220844,3707501168222460
"02/27/2018",15000270142051759,6322267957299242,7027958196076994,3713364017232528
"02/28/2018",16384279278417176,6335779619630707,7312243473910279,3720255437826992
"03/01/2018",16399242815964040,6350743157177571,7319630757697262,3727642721613975
"03/02/2018",16404261471111064,6355231428035215,7322227210444892,3729857707016445
"03/03/2018",16412143058583056,6363113015507207,7326464633836337,3734095130407890
"03/04/2018",16416333607041313,6367045854669124,7328408212017372,3735853319012527
"03/05/2018",16421650502970833,6372106440901784,7331062825567278,3738326044907014
"03/06/2018",16586531598437198,6384259066676411,7367574016602701,3742897637291098
"03/07/2018",16598368291976123,6394831117134360,7372800556349191,3747354852405117
"03/08/2018",16606579478381932,6402284562615309,7376930636683875,3750939233599430
"03/09/2018",16614727175225963,6408496499352115,7380468867340052,3753816909627187
"03/10/2018",16615922521271839,6409146240793201,7381154646636294,3754095891758857
"03/11/2018",16620920334499334,6413879239852756,7383806571245467,3756552880531940
"03/12/2018",16634439061981431,6423812260218290,7389882104272190,3760682222717811
"03/13/2018",16640121072558864,6429224054205653,7393017097283777,3763617494645377
"03/14/2018",16651567975157130,6437483850088129,7398396394633082,3767049462196714
"03/15/2018",16658411906059776,6444060338059845,7402550650365844,3771006893096351
"03/16/2018",16669788867209949,6453919857401395,7408341753230765,3775893252106639
"03/17/2018",16671214033789266,6454810864425762,7409266201298273,3776424403706442
"03/18/2018",16671470108813340,6455066939449836,7409383173548294,3776541375956463
"03/19/2018",16674233762856707,6457238786487483,7410804477709183,3777526009615205
"03/20/2018",16810649451531277,6471977558169753,7446329027233044,3782768285610982
